taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	IMG Submission ID	GOLD Analysis Project ID	GOLD Analysis Project Type	GOLD Sequencing Project ID	Is Public	Genome Size   * assembled	Gene Count   * assembled	JGI Data Utilization Status	
2955462201	Eukaryota	Draft	Aphanomyces euteiches ATCC 201684	Aphanomyces euteiches ATCC 201684	Centre National de la Recherche Scientifique (CNRS)	2955462201	Oomycota	unclassified	Saprolegniales	Saprolegniaceae	Aphanomyces	Aphanomyces euteiches	261469	Ga0487890	Genome Analysis (Isolate)	Gp0547096	No	56904627	20258		
2955516475	Eukaryota	Draft	Nannochloropsis salina CCMP1776	Nannochloropsis salina CCMP1776	Los Alamos National Laboratory	2955516475	unclassified	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Microchloropsis	Microchloropsis salina	261472	Ga0487895	Genome Analysis (Isolate)	Gp0549014	No	27757252	8775		
2940943339	Eukaryota	Permanent Draft	Aspergillus flavus AF70	Aspergillus flavus AF70	J. Craig Venter Institute	2940943339	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus	260897	Ga0103249	Genome Analysis (Isolate)	Gp0086622	No	37027369	13196		
2941227730	Eukaryota	Permanent Draft	Broad institute Candida albicans Clinical Isolates	Candida albicans P76067	Broad Institute	2941227730	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida albicans	260936	Ga0129466	Genome Analysis (Isolate)	Gp0037604	No	14622326	6373		
2943013329	Eukaryota	Permanent Draft	Plasmodium 50 Genomes	Plasmodium yoelii 17X	Broad Institute	2943013329	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium yoelii	261371	Ga0129516	Genome Analysis (Isolate)	Gp0037776	No	22222369	7562		
2943753668	Eukaryota	Draft	Phytophthora infestans Genome sequencing and assembly	Phytophthora infestans KR_2_A2	Division of Animal Genomics and Bioinformatics, National Institute of Animal science, Rural Development Administration	2943753668	Oomycota	unclassified	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora infestans	261482	Ga0487905	Genome Analysis (Isolate)	Gp0549551	No	230945478	23771		
2942424108	Eukaryota	Permanent Draft	Genome and transcriptome sequencing of Toxoplasma gondii ME49	Toxoplasma gondii CAST	J. Craig Venter Institute	2942424108	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Toxoplasma	Toxoplasma gondii	261312	Ga0039991	Genome Analysis (Isolate)	Gp0009746	No	64894722	9697		
2955322921	Eukaryota	Draft	Phytophthora megakarya zdho120 Genome sequencing and assembly	Phytophthora megakarya zdho120	U.S. Department of Agriculture, Animal and Natural Resources Institute, Bovine Functional Genomics Laboratory	2955322921	Oomycota	unclassified	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora megakarya	261447	Ga0212308	Genome Analysis (Isolate)	Gp0235477	No	101504516	40691		
2955719969	Eukaryota	Draft	Aphanomyces stellatus CBS 578.67	Aphanomyces stellatus CBS 578.67	Centre National de la Recherche Scientifique (CNRS)	2955719969	Oomycota	unclassified	Saprolegniales	Saprolegniaceae	Aphanomyces	Aphanomyces stellatus	261510	Ga0487936	Genome Analysis (Isolate)	Gp0546572	No	62115503	25493		
2941348444	Eukaryota	Permanent Draft	Metarhizium guizhouense ARSEF 977 Genome sequencing	Metarhizium guizhouense ARSEF 977	Chinese Academy of Sciences, SIBS	2941348444	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium guizhouense	260951	Ga0129524	Genome Analysis (Isolate)	Gp0039280	No	43465197	11787		
2943194902	Eukaryota	Permanent Draft	Plasmodium fragile strain nilgiri	Plasmodium fragile nilgiri	Broad Institute	2943194902	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium fragile	261405	Ga0131668	Genome Analysis (Isolate)	Gp0144242	No	25914542	5759		
2943843042	Eukaryota	Draft	Perkinsus olseni comparative genomics	Perkinsus olseni ATCC PRA-31	Department of Primary Industries, Queensland	2943843042	Perkinsozoa	unclassified	Perkinsida	Perkinsidae	Perkinsus	Perkinsus olseni	261491	Ga0487916	Genome Analysis (Isolate)	Gp0548081	No	39902189	10198		
2954953494	Eukaryota	Permanent Draft	Comparative Genomics and Virulence in the pathogenic fungus Paracoccidioides brasiliensis	Emmonsia crescens UAMH 3008	Broad Institute	2954953494	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Emmonsia	Emmonsia crescens	260941	Ga0129490	Genome Analysis (Isolate)	Gp0037041	No	30697411	9551		
2955088637	Eukaryota	Permanent Draft	Trypanosoma grayi strain:ANR4 | isolate:ANR4 Genome sequencing	Trypanosoma grayi ANR4	University of Dundee	2955088637	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma grayi	261385	Ga0129800	Genome Analysis (Isolate)	Gp0094974	No	20934132	10622		
2941221368	Eukaryota	Permanent Draft	Broad institute Candida albicans Clinical Isolates	Candida albicans P76055	Broad Institute	2941221368	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida albicans	260935	Ga0129465	Genome Analysis (Isolate)	Gp0037603	No	14453368	6357		
2941360236	Eukaryota	Permanent Draft	Metarhizium majus ARSEF 297 Genome sequencing	Metarhizium majus ARSEF 297	Chinese Academy of Sciences, SIBS	2941360236	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium majus	260952	Ga0129525	Genome Analysis (Isolate)	Gp0039281	No	42062993	11535		
2940539487	Eukaryota	Permanent Draft	Angomonas deanei	Angomonas deanei	National Laboratory for Scientific Computing (LNCC), Brazil	2940539487	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Angomonas	Angomonas deanei	260847	Ga0039295	Genome Analysis (Isolate)	Gp0038373	No	34103807	16936		
2943352146	Eukaryota	Draft	Babesia sp. Xinjiang Genome sequencing	Babesia sp. Xinjiang	University of Melbourne	2943352146	Apicomplexa	Aconoidasida	Piroplasmida	Babesiidae	Babesia	Babesia sp. Xinjiang	261439	Ga0197310	Genome Analysis (Isolate)	Gp0220090	No	8447544	3108		
2943258061	Eukaryota	Draft	Thraustotheca clavata Genome sequencing	Thraustotheca clavata ATCC 34112	University of Rhode Island	2943258061	Oomycota	unclassified	Saprolegniales	Saprolegniaceae	Thraustotheca	Thraustotheca clavata	261419	Ga0197150	Genome Analysis (Isolate)	Gp0039153	No	39100730	13174		
2942972581	Eukaryota	Permanent Draft	Plasmodium falciparum Malayan Camp genome sequencing project	Plasmodium falciparum CAMP/Malaysia	Broad Institute	2942972581	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium falciparum	261364	Ga0129502	Genome Analysis (Isolate)	Gp0038074	No	23569109	6166		
2955115411	Eukaryota	Permanent Draft	Giardia intestinalis assemblage B BAH15c1	Giardia intestinalis assemblage B	Murdoch University	2955115411	Fornicata	unclassified	Diplomonadida	Hexamitidae	Giardia	Giardia intestinalis	261396	Ga0129954	Genome Analysis (Isolate)	Gp0117886	No	10396494	4876		
2943548643	Eukaryota	Draft	Peronospora effusa whole genome sequencing and assembly	Peronospora effusa R13	University of California, Davis	2943548643	Oomycota	unclassified	Peronosporales	Peronosporaceae	Peronospora	Peronospora effusa	261460	Ga0487877	Genome Analysis (Isolate)	Gp0547085	No	32162939	8603		
2955027585	Eukaryota	Finished	Ichthyophthirius multifiliis G5	Ichthyophthirius multifiliis G5 sv. D	J. Craig Venter Institute	2955027585	Ciliophora	Oligohymenophorea	Hymenostomatida	unclassified	Ichthyophthirius	Ichthyophthirius multifiliis	261341	Ga0046374	Genome Analysis (Isolate)	Gp0008258	No	48799969	8196		
2940721750	Eukaryota	Permanent Draft	Sequencing multiple strains of Black Yeasts	Phialophora americana CBS 27337	Broad Institute	2940721750	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	Phialophora americana	260870	Ga0103042	Genome Analysis (Isolate)	Gp0076064	No	31616172	11966		
2940823061	Eukaryota	Permanent Draft	Paecilomyces variotii No. 5	Paecilomyces variotii No. 5	Sojo University	2940823061	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces	Paecilomyces variotii	260881	Ga0103120	Genome Analysis (Isolate)	Gp0070862	No	29762401	8877		
2941183018	Eukaryota	Permanent Draft	Broad institute Candida albicans Clinical Isolates	Candida albicans P34048	Broad Institute	2941183018	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida albicans	260929	Ga0129459	Genome Analysis (Isolate)	Gp0037593	No	14542907	6403		
2955428234	Eukaryota	Draft	Isolates of two closely related phytophthora species causing either red core disease on Strawberry (P.fragariae) or Raspberry root rot (P.rubi). Genome sequencing and assembly	Phytophthora fragariae BC-23	National Institute of Animal Biotechnology (NIAB)	2955428234	Oomycota	unclassified	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora fragariae	261464	Ga0487884	Genome Analysis (Isolate)	Gp0548288	No	78255805	33962		
2944308363	Eukaryota	Finished	A genomic resource for the Plasmodium vinckei clade of rodent malaria parasites	Plasmodium vinckei PVSEL	King Abdullah University of Science and Technology (KAUST)	2944308363	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium vinckei	261528	Ga0523805	Genome Analysis (Isolate)	Gp0606355	No	19533052	5421		
2943622246	Eukaryota	Draft	Genome sequencing and annotation for Aphanomyces spp. Genome sequencing and assembly	Aphanomyces astaci Kv	University of Exeter	2943622246	Oomycota	unclassified	Saprolegniales	Saprolegniaceae	Aphanomyces	Aphanomyces astaci	261471	Ga0487893	Genome Analysis (Isolate)	Gp0546910	No	53701190	14410		
2940513323	Eukaryota	Permanent Draft	Schizosaccharomyces octosporus yFS286	Schizosaccharomyces octosporus yFS286	Broad Institute	2940513323	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces octosporus	260842	Ga0039254	Genome Analysis (Isolate)	Gp0002701	No	11634473	5347		
2942444495	Eukaryota	Permanent Draft	Trypanosoma cruzi Sylvio X10/1	Trypanosoma cruzi Sylvio X10/1	Karolinska Institutet	2942444495	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma cruzi	261314	Ga0040013	Genome Analysis (Isolate)	Gp0005853	No	38589511	10876		
2955538263	Eukaryota	Draft	Phytophthora palmivora var. palmivora sbr112.9	Phytophthora palmivora var. palmivora sbr112.9	U.S. Department of Agriculture, Animal and Natural Resources Institute, Bovine Functional Genomics Laboratory	2955538263	Oomycota	unclassified	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora palmivora	261477	Ga0487900	Genome Analysis (Isolate)	Gp0546559	No	107772931	28162		
2940595428	Eukaryota	Permanent Draft	Metarhizium anisopliae var. anisopliae, ARSEF 23	Metarhizium anisopliae var. anisopliae ARSEF 23	Beijing Genomics Institute (BGI)	2940595428	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium robertsii	260853	Ga0039817	Genome Analysis (Isolate)	Gp0006292	No	41656800	11688		
2943521071	Eukaryota	Finished	Trypanosoma brucei equiperdum IVM-t1 genome sequencing	Trypanosoma brucei equiperdum IVM-t1	Laboratory of Food microbiology and Immunology, Obihiro University of Agri. & Vet. Medicine	2943521071	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma brucei	261457	Ga0415533	Genome Analysis (Isolate)	Gp0442306	No	26991676	10293		
2941246984	Eukaryota	Permanent Draft	Broad institute Candida albicans Clinical Isolates	Candida albicans P87	Broad Institute	2941246984	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida albicans	260939	Ga0129480	Genome Analysis (Isolate)	Gp0037637	No	14461023	6379		
2954991861	Eukaryota	Permanent Draft	Entamoeba nuttalli Genome Sequencing	Entamoeba nuttalli P19	J. Craig Venter Institute	2954991861	Evosea	unclassified	Mastigamoebida	Entamoebidae	Entamoeba	Entamoeba nuttalli	261321	Ga0040140	Genome Analysis (Isolate)	Gp0038808	No	14399953	6175		
2943081361	Eukaryota	Finished	Nannochloropsis gaditana Genome sequencing	Nannochloropsis gaditana B-31	University of Padova	2943081361	unclassified	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis	Nannochloropsis gaditana	261378	Ga0129619	Genome Analysis (Isolate)	Gp0039150	No	27589342	11004		
2941422705	Eukaryota	Permanent Draft	Aspergillus oryzae 100-8 Genome sequencing	Aspergillus oryzae 100-8	Tianjin University	2941422705	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus oryzae	260961	Ga0129610	Genome Analysis (Isolate)	Gp0039145	No	36769262	11188		
2943200666	Eukaryota	Permanent Draft	Monocercomonoides sp. genome sequencing and assembly	Monocercomonoides exilis PA203	Charles University in Prague	2943200666	Preaxostyla	unclassified	Oxymonadida	Polymastigidae	Monocercomonoides	Monocercomonoides exilis	261410	Ga0133681	Genome Analysis (Isolate)	Gp0149919	No	82301135	18152		
2941240538	Eukaryota	Permanent Draft	Broad institute Candida albicans Clinical Isolates	Candida albicans P78048	Broad Institute	2941240538	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida albicans	260938	Ga0129468	Genome Analysis (Isolate)	Gp0037606	No	14503432	6441		
2954998041	Eukaryota	Permanent Draft	Hammondia hammondi Genome sequencing	Hammondia hammondi	J. Craig Venter Institute	2954998041	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Hammondia	Hammondia hammondi	261324	Ga0040173	Genome Analysis (Isolate)	Gp0038895	No	67701403	8083		
2940884563	Eukaryota	Permanent Draft	The genome sequence of the spoilage yeast Zygosaccharomyces bailii ISA1307	Zygosaccharomyces bailii ISA1307	Helmholtz Zentrum Munchen	2940884563	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces bailii	260890	Ga0103204	Genome Analysis (Isolate)	Gp0101132	No	21141148	10757		
2943355259	Eukaryota	Draft	Comparative Genomics of Phytophthora parasitica	Phytophthora parasitica P1976	Broad Institute	2943355259	Oomycota	unclassified	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora nicotianae	261440	Ga0197313	Genome Analysis (Isolate)	Gp0220093	No	54884257	28240		
2940925722	Eukaryota	Permanent Draft	Broad Cryptococcus genome sequencing	Cryptococcus gattii CA1280	Broad Institute	2940925722	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus bacillisporus	260895	Ga0103238	Genome Analysis (Isolate)	Gp0038104	No	17588017	6834		
2942600839	Eukaryota	Permanent Draft	Trypanosoma cruzi marinkellei Genome sequencing	Trypanosoma cruzi marinkellei	Karolinska Institutet	2942600839	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma cruzi	261326	Ga0040257	Genome Analysis (Isolate)	Gp0038870	No	34226154	10127		
2940619527	Eukaryota	Permanent Draft	Pseudogymnoascus destructans 20631-21	Pseudogymnoascus destructans 20631-21	Broad Institute	2940619527	Ascomycota	Leotiomycetes	unclassified	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus destructans	260855	Ga0040280	Genome Analysis (Isolate)	Gp0006859	No	30684937	9305		
2943068857	Eukaryota	Permanent Draft	Plasmodium falciparum NF135/5.C10 genome sequencing project	Plasmodium falciparum NF135/5.C10	Broad Institute	2943068857	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium falciparum	261374	Ga0129519	Genome Analysis (Isolate)	Gp0038164	No	24499015	6399		
2942582500	Eukaryota	Permanent Draft	Saprolegnia diclina VS20 Genome sequencing	Saprolegnia diclina VS20	Broad Institute	2942582500	Oomycota	unclassified	Saprolegniales	Saprolegniaceae	Saprolegnia	Saprolegnia diclina	261325	Ga0040210	Genome Analysis (Isolate)	Gp0037778	No	62885792	18334		
2941337750	Eukaryota	Permanent Draft	Metarhizium brunneum ARSEF 3297 Genome sequencing	Metarhizium brunneum ARSEF 3297	Chinese Academy of Sciences, SIBS	2941337750	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium brunneum	260950	Ga0129523	Genome Analysis (Isolate)	Gp0039279	No	37066166	10689		
2955082314	Eukaryota	Permanent Draft	Phytomonas sp. isolate Hart1	Phytomonas sp. isolate Hart1	CEA Genoscope	2955082314	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Phytomonas	Phytomonas sp. isolate Hart1	261381	Ga0129736	Genome Analysis (Isolate)	Gp0088205	No	18129152	6318		
2941162892	Eukaryota	Permanent Draft	sequencing of Trichophyton	Trichophyton rubrum MR1459	Broad Institute	2941162892	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton rubrum	260926	Ga0129438	Genome Analysis (Isolate)	Gp0037861	No	23162587	10913		
2642422514	Eukaryota	Permanent Draft	Candida glabrata isolates from the Norwegian Mycological Reference Laboratory at Oslo University Hospital, Rikshospitalet	Nakaseomyces glabrata 1A	Genomics Core Facility (Oslo University Hospital and University of Oslo)	2642422514	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces glabratus	74208	Ga0100068	Genome Analysis (Isolate)	Gp0094501	No	12622465	5214		
2930278775	Eukaryota	Permanent Draft	Capronia coronata CBS 617.96 Genome sequencing	Capronia coronata CBS 617.96 test_gff	Broad Institute	2930278775	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	Capronia coronata	254708	Ga0129483	Genome Analysis (Isolate)	Gp0037646	No	25807613	9231		
2943943426	Eukaryota	Draft	Genome sequencing and annotation for Aphanomyces spp. Genome sequencing and assembly	Aphanomyces astaci FDL457	University of Exeter	2943943426	Oomycota	unclassified	Saprolegniales	Saprolegniaceae	Aphanomyces	Aphanomyces astaci	261494	Ga0487919	Genome Analysis (Isolate)	Gp0546912	No	70452593	16499		
2943505152	Eukaryota	Draft	Genome sequencing as part of FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences project	Leishmania donovani FDAARGOS_361	Institute for Genome Sciences, University of Maryland School of Medicine, U.S. Food and Drug Administration (FDA)	2943505152	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	Leishmania donovani	261455	Ga0415493	Genome Analysis (Isolate)	Gp0444967	No	33453722	7873		
2943098541	Eukaryota	Finished	Leishmania panamensis	Leishmania panamensis	INDICASAT-AIP	2943098541	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	Leishmania panamensis	261380	Ga0129733	Genome Analysis (Isolate)	Gp0086847	No	30688794	8085		
2941044837	Eukaryota	Permanent Draft	Metarhizium robertsii	Metarhizium robertsii	U.S. Department of Agriculture	2941044837	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium robertsii	260913	Ga0129212	Genome Analysis (Isolate)	Gp0076192	No	40317276	12527		
2940861165	Eukaryota	Permanent Draft	Sclerotinia borealis	Sclerotinia borealis	Russian Academy of Science, Centre Bioengineering	2940861165	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	Sclerotinia borealis	260887	Ga0103189	Genome Analysis (Isolate)	Gp0070994	No	39450085	10347		
2942978752	Eukaryota	Permanent Draft	Plasmodium falciparum FCH/4 genome sequencing project	Plasmodium falciparum FCH/4	Broad Institute	2942978752	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium falciparum	261365	Ga0129503	Genome Analysis (Isolate)	Gp0038076	No	24694513	5797		
2942375565	Eukaryota	Permanent Draft	Phytophthora sojae P6497	Phytophthora sojae P6497	DOE Joint Genome Institute (JGI)	2942375565	Oomycota	unclassified	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora sojae	261308	Ga0039972	Genome Analysis (Isolate)	Gp0000099	No	82597641	28167		
2955525255	Eukaryota	Draft	[Pythium] brassicae (nom. inval.) P1	Pythium brassicae P1	Utah State University	2955525255	Oomycota	unclassified	Pythiales	Pythiaceae	Globisporangium	[Pythium] brassicae (nom. inval.)	261474	Ga0487897	Genome Analysis (Isolate)	Gp0547297	No	50069394	13003		
2940589903	Eukaryota	Permanent Draft	Schizosaccharomyces cryophilus OY26	Schizosaccharomyces cryophilus OY26	Broad Institute	2940589903	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces cryophilus	260852	Ga0039779	Genome Analysis (Isolate)	Gp0008116	No	11554764	5520		
2955276307	Eukaryota	Draft	Symbiodinium microadriaticum CCMP2467 genome sequencing	Symbiodinium microadriaticum CCMP2467	King Abdulaziz City for Science and Technology (KACST)	2955276307	unclassified	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium microadriaticum	261436	Ga0197250	Genome Analysis (Isolate)	Gp0220004	No	808226712	42844		
2943719931	Eukaryota	Draft	Isolates of two closely related phytophthora species causing either red core disease on Strawberry (P.fragariae) or Raspberry root rot (P.rubi). Genome sequencing and assembly	Phytophthora rubi SCRP324	National Institute of Animal Biotechnology (NIAB)	2943719931	Oomycota	unclassified	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora rubi	261481	Ga0487904	Genome Analysis (Isolate)	Gp0548286	No	77910222	33732		
2941408385	Eukaryota	Permanent Draft	Cordyceps confragosa RCEF 1005 Genome sequencing	Akanthomyces lecanii RCEF 1005	Chinese Academy of Sciences, SIBS	2941408385	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Akanthomyces	Akanthomyces lecanii	260959	Ga0129587	Genome Analysis (Isolate)	Gp0039339	No	35594087	11030		
2942967366	Eukaryota	Permanent Draft	Giardia intestinalis Genome sequencing	Giardia intestinalis	Integrated Genomics	2942967366	Fornicata	unclassified	Diplomonadida	Hexamitidae	Giardia	Giardia intestinalis	261362	Ga0129207	Genome Analysis (Isolate)	Gp0038769	No	10703894	5210		
2941080591	Eukaryota	Permanent Draft	Mucor circinelloides	Mucor circinelloides CBS 277.49	DOE Joint Genome Institute (JGI)	2941080591	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor lusitanicus	260919	Ga0129413	Genome Analysis (Isolate)	Gp0017712	No	36567582	11939		
2693410300	Eukaryota	Permanent Draft	Exploring the Genome Diversity of Mycorrhizal Fungi to Understand the Evolution and Functioning of Symbiosis in Woody Shrubs and Trees	Paxillus rubicundulus Ve08.2h10 - Annotated Standard Draft (version 2)	DOE Joint Genome Institute (JGI)	2693410300	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Paxillus	Paxillus rubicundulus	94230	Ga0000947	Genome Analysis (Isolate)	Gp0010108	No	63214752	18999	Unrestricted	
2943674434	Eukaryota	Draft	Isolates of two closely related phytophthora species causing either red core disease on Strawberry (P.fragariae) or Raspberry root rot (P.rubi). Genome sequencing and assembly	Phytophthora fragariae ONT-3	National Institute of Animal Biotechnology (NIAB)	2943674434	Oomycota	unclassified	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora fragariae	261478	Ga0487901	Genome Analysis (Isolate)	Gp0548295	No	79064189	34214		
2954909933	Eukaryota	Permanent Draft	Tolypocladium ophioglossoides CBS 100239 Genome sequencing	Tolypocladium ophioglossoides CBS 100239	Oregon State University	2954909933	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	Tolypocladium ophioglossoides	260908	Ga0104294	Genome Analysis (Isolate)	Gp0038496	No	31245833	9312		
2943794172	Eukaryota	Draft	Naegleria fowleri ATCC 30894	Naegleria fowleri ATCC 30894	University of Berne	2943794172	Heterolobosea	unclassified	unclassified	Vahlkampfiidae	Naegleria	Naegleria fowleri	261488	Ga0487912	Genome Analysis (Isolate)	Gp0546732	No	29549925	13819		
2940716449	Eukaryota	Permanent Draft	Thielaviopsis punctulata CR-DP1 Genome sequencing	Thielaviopsis punctulata CR-DP1	University of Illinois	2940716449	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Thielaviopsis	Thielaviopsis punctulata	260869	Ga0103031	Genome Analysis (Isolate)	Gp0118396	No	28117660	5296		
2940733721	Eukaryota	Permanent Draft	sequencing of Trichophyton	Trichophyton rubrum MR1448	Broad Institute	2940733721	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton rubrum	260871	Ga0103043	Genome Analysis (Isolate)	Gp0037860	No	23128384	10743		
2944548507	Eukaryota	Permanent Draft	Theileria equi WA	Theileria equi WA	J. Craig Venter Institute	2944548507	Apicomplexa	Aconoidasida	Piroplasmida	Theileriidae	Theileria	Theileria equi	261562	Ga0100087	Genome Analysis (Isolate)	Gp0005709	No	11674479	5397		
2940524215	Eukaryota	Permanent Draft	Entamoeba invadens IP-1	Entamoeba invadens IP-1	J. Craig Venter Institute, Wellcome Trust Sanger Institute	2940524215	Evosea	unclassified	Mastigamoebida	Entamoebidae	Entamoeba	Entamoeba invadens	260844	Ga0039213	Genome Analysis (Isolate)	Gp0002382	No	40878307	12007		
